j g(j) i g(i) wl A A+A^a A/(A+A^a) f
482 4.000 1 4.000 7.63071 4.110E+11 4.103E+12 1.002E-01 3.590E-03
435 2.000 1 4.000 7.74999 7.725E+11 2.337E+12 3.306E-01 3.478E-03
306 2.000 1 4.000 8.37494 6.450E+11 8.812E+12 7.320E-02 3.390E-03
440 4.000 1 4.000 7.73184 3.550E+11 2.133E+12 1.665E-01 3.180E-03
273 2.000 1 4.000 8.66593 5.555E+11 1.504E+12 3.693E-01 3.125E-03
758 4.000 1 4.000 7.06271 4.160E+11 1.067E+12 3.898E-01 3.110E-03
163 2.000 1 4.000 9.91066 4.210E+11 3.354E+12 1.255E-01 3.100E-03
360 4.000 1 4.000 7.95938 3.048E+11 2.060E+12 1.480E-01 2.895E-03
70 6.000 1 4.000 10.6204 1.127E+11 2.673E+13 4.217E-03 2.860E-03
249 4.000 1 4.000 9.05878 2.284E+11 7.258E+12 3.146E-02 2.810E-03
446 4.000 1 4.000 7.70069 3.058E+11 1.679E+12 1.821E-01 2.718E-03
1144 6.000 1 4.000 6.53784 2.743E+11 7.943E+11 3.454E-01 2.638E-03
916 2.000 1 4.000 6.84190 7.385E+11 1.255E+12 5.887E-01 2.593E-03
250 6.000 1 4.000 9.05011 1.393E+11 7.993E+12 1.743E-02 2.565E-03
483 6.000 1 4.000 7.63066 1.942E+11 5.521E+12 3.517E-02 2.543E-03
589 6.000 1 4.000 7.27108 2.105E+11 7.398E+11 2.845E-01 2.503E-03
785 2.000 1 4.000 7.03751 6.065E+11 1.193E+12 5.084E-01 2.252E-03
430 2.000 1 4.000 7.76467 4.956E+11 1.176E+12 4.216E-01 2.240E-03
979 4.000 1 4.000 6.72018 3.045E+11 1.654E+12 1.841E-01 2.061E-03
601 4.000 1 4.000 7.26425 2.573E+11 2.550E+12 1.009E-01 2.035E-03
113 4.000 1 4.000 10.2306 1.245E+11 2.571E+12 4.840E-02 1.953E-03
400 2.000 1 4.000 7.85409 4.081E+11 1.868E+12 2.185E-01 1.887E-03
119 2.000 1 4.000 10.1692 2.428E+11 2.087E+12 1.163E-01 1.882E-03
207 6.000 1 4.000 9.56472 9.057E+10 3.958E+11 2.288E-01 1.863E-03
327 4.000 1 4.000 8.25666 1.761E+11 1.099E+13 1.602E-02 1.800E-03
476 2.000 1 4.000 7.63692 4.077E+11 1.855E+12 2.197E-01 1.783E-03
24 6.000 1 4.000 11.3135 6.040E+10 2.645E+12 2.283E-02 1.739E-03
637 6.000 1 4.000 7.22487 1.466E+11 2.347E+12 6.243E-02 1.720E-03
772 6.000 1 4.000 7.04426 1.519E+11 6.580E+11 2.308E-01 1.695E-03
535 6.000 1 4.000 7.40409 1.374E+11 8.412E+11 1.633E-01 1.694E-03
320 6.000 1 4.000 8.27269 1.090E+11 9.499E+12 1.147E-02 1.678E-03
254 6.000 1 4.000 9.01843 9.145E+10 2.471E+11 3.701E-01 1.673E-03
568 4.000 1 4.000 7.32519 1.949E+11 1.196E+12 1.629E-01 1.568E-03
71 2.000 1 4.000 10.6076 1.847E+11 1.680E+13 1.099E-02 1.558E-03
324 2.000 1 4.000 8.25935 3.032E+11 8.709E+12 3.481E-02 1.550E-03
120 6.000 1 4.000 10.1632 6.622E+10 6.775E+12 9.774E-03 1.538E-03
164 6.000 1 4.000 9.89525 6.772E+10 4.056E+12 1.669E-02 1.491E-03
1142 4.000 1 4.000 6.53885 2.262E+11 7.965E+11 2.839E-01 1.450E-03
295 6.000 1 4.000 8.42977 8.835E+10 2.406E+12 3.673E-02 1.412E-03
