j g(j) i g(i) wl A A+A^a A/(A+A^a) f
46 4.000 2 2.000 5.46248 8.295E+07 4.174E+11 1.987E-04 7.422E-07
51 4.000 2 2.000 5.43330 6.394E+07 3.268E+11 1.957E-04 5.661E-07
56 4.000 2 2.000 5.41082 5.034E+07 2.614E+11 1.926E-04 4.418E-07
8 6.000 2 2.000 9.37293 8.892E+06 2.960E+13 3.004E-07 3.513E-07
61 4.000 2 2.000 5.39311 4.028E+07 2.142E+11 1.881E-04 3.513E-07
66 4.000 2 2.000 5.37891 3.281E+07 1.850E+11 1.774E-04 2.847E-07
13 6.000 2 2.000 7.00374 5.285E+06 1.294E+13 4.084E-07 1.166E-07
18 6.000 2 2.000 6.26967 3.058E+06 6.743E+12 4.535E-07 5.405E-08
23 6.000 2 2.000 5.93188 1.878E+06 3.947E+12 4.759E-07 2.973E-08
28 6.000 2 2.000 5.74525 1.224E+06 2.506E+12 4.885E-07 1.817E-08
33 6.000 2 2.000 5.63029 8.378E+05 1.690E+12 4.959E-07 1.195E-08
38 6.000 2 2.000 5.55410 5.970E+05 1.193E+12 5.004E-07 8.285E-09
43 6.000 2 2.000 5.50086 4.397E+05 8.740E+11 5.030E-07 5.985E-09
48 6.000 2 2.000 5.46212 3.327E+05 6.597E+11 5.043E-07 4.465E-09
53 6.000 2 2.000 5.43303 2.575E+05 5.107E+11 5.042E-07 3.419E-09
58 6.000 2 2.000 5.41060 2.030E+05 4.040E+11 5.024E-07 2.673E-09
63 6.000 2 2.000 5.39294 1.627E+05 3.271E+11 4.974E-07 2.128E-09
68 6.000 2 2.000 5.37877 1.322E+05 2.755E+11 4.798E-07 1.720E-09
